timestamp,latitude,longitude,altitude,vx,vy,vz
1759417431.506,44.436876,8.884017,8.84,0.0,0.0,-1.5
1759417431.606,44.436876,8.884017,8.99,0.0,0.0,-1.5
1759417431.706,44.436876,8.884017,9.13,0.0,0.0,-1.5
1759417431.806,44.436876,8.884017,9.28,0.0,0.0,-1.52
1759417431.906,44.436876,8.884017,9.43,0.0,0.0,-1.55
1759417432.006,44.436876,8.884017,9.58,0.0,0.0,-1.58
1759417432.106,44.436876,8.884017,9.73,0.0,0.0,-1.61
1759417432.206,44.436876,8.884017,9.88,0.0,0.0,-1.64
1759417432.306,44.436876,8.884017,10.03,0.0,0.0,-1.67
1759417432.406,44.436876,8.884017,10.18,0.0,0.0,-1.7
1759417432.506,44.436876,8.884017,10.33,0.0,0.0,-1.73
1759417432.606,44.436876,8.884017,10.48,0.0,0.0,-1.76
1759417432.706,44.436876,8.884017,10.63,0.0,0.0,-1.79
1759417432.806,44.436876,8.884017,10.83,0.0,0.0,-1.86
1759417432.906,44.436876,8.884017,11.08,0.0,0.0,-1.96
1759417433.006,44.436876,8.884017,11.32,0.0,0.0,-2.06
1759417433.106,44.436876,8.884017,11.56,0.0,0.0,-2.16
1759417433.206,44.436876,8.884017,11.8,0.0,0.0,-2.26
1759417433.306,44.436876,8.884017,12.05,0.0,0.0,-2.36
1759417433.406,44.436876,8.884017,12.29,0.0,0.0,-2.46
1759417433.506,44.436876,8.884017,12.53,0.0,0.0,-2.56
1759417433.606,44.436876,8.884017,12.77,0.0,0.0,-2.66
1759417433.706,44.436876,8.884017,13.02,0.0,0.0,-2.77
1759417433.806,44.436876,8.884017,13.28,0.0,0.0,-2.81
1759417433.906,44.436876,8.884017,13.56,0.0,0.0,-2.82
1759417434.006,44.436876,8.884017,13.84,0.0,0.0,-2.83
1759417434.106,44.436876,8.884017,14.12,0.0,0.0,-2.84
1759417434.206,44.436876,8.884017,14.4,0.0,0.0,-2.85
1759417434.306,44.436876,8.884017,14.68,0.0,0.0,-2.86
1759417434.406,44.436876,8.884017,14.96,0.0,0.0,-2.87
1759417434.506,44.436876,8.884017,15.24,0.0,0.0,-2.88
1759417434.606,44.436876,8.884017,15.52,0.0,0.0,-2.89
1759417434.706,44.436876,8.884017,15.8,0.0,0.0,-2.9
1759417434.806,44.436876,8.884017,16.1,0.0,0.0,-2.9
1759417434.906,44.436876,8.884017,16.4,0.0,0.0,-2.9
1759417435.006,44.436876,8.884017,16.7,0.0,0.0,-2.9
1759417435.106,44.436876,8.884017,17.0,0.0,0.0,-2.9
1759417435.206,44.436876,8.884017,17.3,0.0,0.0,-2.9
1759417435.306,44.436876,8.884017,17.6,0.0,0.0,-2.9
1759417435.406,44.436876,8.884017,17.9,0.0,0.0,-2.9
1759417435.506,44.436876,8.884017,18.2,0.0,0.0,-2.9
1759417435.606,44.436876,8.884017,18.5,0.0,0.0,-2.9
1759417435.706,44.436876,8.884017,18.8,0.0,0.0,-2.9
1759417435.806,44.436876,8.884017,19.1,0.0,0.0,-2.91
1759417435.906,44.436876,8.884017,19.4,0.0,0.0,-2.92
1759417436.006,44.436876,8.884017,19.7,0.0,0.0,-2.93
1759417436.106,44.436876,8.884017,20.0,0.0,0.0,-2.94
1759417436.206,44.436876,8.884017,20.3,0.0,0.0,-2.95
1759417436.306,44.436876,8.884017,20.6,0.0,0.0,-2.96
1759417436.406,44.436876,8.884017,20.9,0.0,0.0,-2.97
1759417436.506,44.436876,8.884017,21.2,0.0,0.0,-2.98
1759417436.606,44.436876,8.884017,21.5,0.0,0.0,-2.99
1759417436.706,44.436876,8.884017,21.8,0.0,0.0,-3.0
1759417436.806,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417436.906,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.006,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.106,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.206,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.306,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.406,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.506,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.606,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.706,44.436876,8.884017,21.9,0.0,0.0,-3.0
1759417437.806,44.436876,8.884017,22.29,0.0,0.0,-3.0
1759417437.906,44.436876,8.884017,22.88,0.0,0.0,-3.0
1759417438.006,44.436876,8.884017,23.47,0.0,0.0,-3.0
1759417438.106,44.436876,8.884017,24.06,0.0,0.0,-3.0
1759417438.206,44.436876,8.884017,24.65,0.0,0.0,-3.0
1759417438.306,44.436876,8.884017,25.24,0.0,0.0,-3.0
1759417438.406,44.436876,8.884017,25.83,0.0,0.0,-3.0
1759417438.506,44.436876,8.884017,26.42,0.0,0.0,-3.0
1759417438.606,44.436876,8.884017,27.01,0.0,0.0,-3.0
1759417438.706,44.436876,8.884017,27.6,0.0,0.0,-3.0
1759417438.806,44.436876,8.884017,28.0,0.0,0.0,-3.0
1759417438.906,44.436876,8.884017,28.3,0.0,0.0,-3.0
1759417439.006,44.436876,8.884017,28.6,0.0,0.0,-3.0
1759417439.106,44.436876,8.884017,28.9,0.0,0.0,-3.0
1759417439.206,44.436876,8.884017,29.2,0.0,0.0,-3.0
1759417439.306,44.436876,8.884017,29.5,0.0,0.0,-3.0
1759417439.406,44.436876,8.884017,29.8,0.0,0.0,-3.0
1759417439.506,44.436876,8.884017,30.1,0.0,0.0,-3.0
1759417439.606,44.436876,8.884017,30.4,0.0,0.0,-3.0
1759417439.706,44.436876,8.884017,30.7,0.0,0.0,-3.0
1759417439.806,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417439.906,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.006,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.106,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.206,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.306,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.406,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.506,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.606,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.706,44.436876,8.884017,30.8,0.0,0.0,-3.0
1759417440.806,44.436876,8.884017,30.97,0.0,0.0,-3.0
1759417440.906,44.436876,8.884017,31.27,0.0,0.0,-3.0
1759417441.006,44.436876,8.884017,31.58,0.0,0.0,-3.0
1759417441.106,44.436876,8.884017,31.88,0.0,0.0,-3.0
1759417441.206,44.436876,8.884017,32.19,0.0,0.0,-3.0
1759417441.306,44.436876,8.884017,32.49,0.0,0.0,-3.0
1759417441.406,44.436876,8.884017,32.79,0.0,0.0,-3.0
1759417441.506,44.436876,8.884017,33.1,0.0,0.0,-3.0
1759417441.606,44.436876,8.884017,33.4,0.0,0.0,-3.0
1759417441.706,44.436876,8.884017,33.71,0.0,0.0,-3.0
1759417441.806,44.436876,8.884017,34.0,0.0,0.0,-3.0
1759417441.906,44.436876,8.884017,34.3,0.0,0.0,-3.0
1759417442.006,44.436876,8.884017,34.6,0.0,0.0,-3.0
1759417442.106,44.436876,8.884017,34.89,0.0,0.0,-3.0
1759417442.206,44.436876,8.884017,35.19,0.0,0.0,-3.0
1759417442.306,44.436876,8.884017,35.48,0.0,0.0,-3.0
1759417442.406,44.436876,8.884017,35.78,0.0,0.0,-3.0
1759417442.506,44.436876,8.884017,36.08,0.0,0.0,-3.0
1759417442.606,44.436876,8.884017,36.37,0.0,0.0,-3.0
1759417442.706,44.436876,8.884017,36.67,0.0,0.0,-3.0
1759417442.806,44.436876,8.884017,36.97,0.0,0.0,-3.0
1759417442.906,44.436876,8.884017,37.27,0.0,0.0,-3.0
1759417443.006,44.436876,8.884017,37.57,0.0,0.0,-3.0
1759417443.106,44.436876,8.884017,37.88,0.0,0.0,-3.0
1759417443.206,44.436876,8.884017,38.18,0.0,0.0,-3.0
1759417443.306,44.436876,8.884017,38.49,0.0,0.0,-3.0
1759417443.406,44.436876,8.884017,38.79,0.0,0.0,-3.0
1759417443.506,44.436876,8.884017,39.09,0.0,0.0,-3.0
1759417443.606,44.436876,8.884017,39.4,0.0,0.0,-3.0
1759417443.706,44.436876,8.884017,39.7,0.0,0.0,-3.0
1759417443.806,44.436876,8.884017,40.0,0.0,0.0,-3.0
1759417443.906,44.436876,8.884017,40.3,0.0,0.0,-3.0
1759417444.006,44.436876,8.884017,40.59,0.0,0.0,-3.0
1759417444.106,44.436876,8.884017,40.89,0.0,0.0,-3.0
1759417444.206,44.436876,8.884017,41.18,0.0,0.0,-3.0
1759417444.306,44.436876,8.884017,41.48,0.0,0.0,-3.0
1759417444.406,44.436876,8.884017,41.78,0.0,0.0,-3.0
1759417444.506,44.436876,8.884017,42.07,0.0,0.0,-3.0
1759417444.606,44.436876,8.884017,42.37,0.0,0.0,-3.0
1759417444.706,44.436876,8.884017,42.67,0.0,0.0,-3.0
1759417444.806,44.436876,8.884017,42.96,0.0,0.0,-3.0
1759417444.906,44.436876,8.884017,43.26,0.0,0.0,-3.0
1759417445.006,44.436876,8.884017,43.55,0.0,0.0,-3.0
1759417445.106,44.436876,8.884017,43.84,0.0,0.0,-3.0
1759417445.206,44.436876,8.884017,44.14,0.0,0.0,-3.0
1759417445.306,44.436876,8.884017,44.43,0.0,0.0,-3.0
1759417445.406,44.436876,8.884017,44.72,0.0,0.0,-3.0
1759417445.506,44.436876,8.884017,45.02,0.0,0.0,-3.0
1759417445.606,44.436876,8.884017,45.31,0.0,0.0,-3.0
1759417445.706,44.436876,8.884017,45.61,0.0,0.0,-3.0
1759417445.806,44.436876,8.884017,45.9,0.0,0.0,-3.0
1759417445.906,44.436876,8.884017,46.2,0.0,0.0,-3.0
1759417446.006,44.436876,8.884017,46.5,0.0,0.0,-3.0
1759417446.106,44.436876,8.884017,46.81,0.0,0.0,-3.0
1759417446.206,44.436876,8.884017,47.11,0.0,0.0,-3.0
1759417446.306,44.436876,8.884017,47.41,0.0,0.0,-3.0
1759417446.406,44.436876,8.884017,47.71,0.0,0.0,-3.0
1759417446.506,44.436876,8.884017,48.01,0.0,0.0,-3.0
1759417446.606,44.436876,8.884017,48.31,0.0,0.0,-3.0
1759417446.706,44.436876,8.884017,48.61,0.0,0.0,-3.0
1759417446.806,44.436876,8.884017,48.91,0.0,0.0,-3.0
1759417446.906,44.436876,8.884017,49.21,0.0,0.0,-3.0
1759417447.006,44.436876,8.884017,49.51,0.0,0.0,-3.0
1759417447.106,44.436876,8.884017,49.81,0.0,0.0,-3.0
1759417447.206,44.436876,8.884017,50.11,0.0,0.0,-3.0
1759417447.306,44.436876,8.884017,50.41,0.0,0.0,-3.0
1759417447.406,44.436876,8.884017,50.7,0.0,0.0,-3.0
1759417447.506,44.436876,8.884017,51.0,0.0,0.0,-3.0
1759417447.606,44.436876,8.884017,51.3,0.0,0.0,-3.0
1759417447.706,44.436876,8.884017,51.6,0.0,0.0,-3.0
1759417447.806,44.436876,8.884017,51.9,0.0,0.0,-3.0
1759417447.906,44.436876,8.884017,52.2,0.0,0.0,-3.0
1759417448.006,44.436876,8.884017,52.5,0.0,0.0,-3.0
1759417448.106,44.436876,8.884017,52.8,0.0,0.0,-3.0
1759417448.206,44.436876,8.884017,53.1,0.0,0.0,-3.0
1759417448.306,44.436876,8.884017,53.4,0.0,0.0,-3.0
1759417448.406,44.436876,8.884017,53.7,0.0,0.0,-3.0
1759417448.506,44.436876,8.884017,53.99,0.0,0.0,-3.0
1759417448.606,44.436876,8.884017,54.29,0.0,0.0,-3.0
1759417448.706,44.436876,8.884017,54.59,0.0,0.0,-3.0
1759417448.806,44.436876,8.884017,54.89,0.0,0.0,-3.0
1759417448.906,44.436876,8.884017,55.19,0.0,0.0,-3.0
1759417449.006,44.436876,8.884017,55.5,0.0,0.0,-3.0
1759417449.106,44.436876,8.884017,55.8,0.0,0.0,-3.0
1759417449.206,44.436876,8.884017,56.1,0.0,0.0,-3.0
1759417449.306,44.436876,8.884017,56.4,0.0,0.0,-3.0
1759417449.406,44.436876,8.884017,56.7,0.0,0.0,-3.0
1759417449.506,44.436876,8.884017,57.0,0.0,0.0,-3.0
1759417449.606,44.436876,8.884017,57.31,0.0,0.0,-3.0
1759417449.706,44.436876,8.884017,57.61,0.0,0.0,-3.0
1759417449.806,44.436876,8.884017,57.9,0.0,0.0,-2.99
1759417449.906,44.436876,8.884017,58.2,0.0,0.0,-2.98
1759417450.006,44.436876,8.884017,58.5,0.0,0.0,-2.97
1759417450.106,44.436876,8.884017,58.79,0.0,0.0,-2.96
1759417450.206,44.436876,8.884017,59.09,0.0,0.0,-2.95
1759417450.306,44.436876,8.884017,59.38,0.0,0.0,-2.94
1759417450.406,44.436876,8.884017,59.68,0.0,0.0,-2.93
1759417450.506,44.436876,8.884017,59.98,0.0,0.0,-2.92
1759417450.606,44.436876,8.884017,60.27,0.0,0.0,-2.91
1759417450.706,44.436876,8.884017,60.57,0.0,0.0,-2.9
1759417450.806,44.436876,8.884017,60.86,0.0,0.0,-2.86
1759417450.906,44.436876,8.884017,61.17,0.0,0.0,-2.79
1759417451.006,44.436876,8.884017,61.47,0.0,0.0,-2.72
1759417451.106,44.436876,8.884017,61.76,0.0,0.0,-2.65
1759417451.206,44.436876,8.884017,62.07,0.0,0.0,-2.58
1759417451.306,44.436876,8.884017,62.36,0.0,0.0,-2.51
1759417451.406,44.436876,8.884017,62.67,0.0,0.0,-2.44
1759417451.506,44.436876,8.884017,62.97,0.0,0.0,-2.37
1759417451.606,44.436876,8.884017,63.26,0.0,0.0,-2.3
1759417451.706,44.436876,8.884017,63.57,0.0,0.0,-2.23
1759417451.806,44.436876,8.884017,63.85,0.0,0.0,-2.14
1759417451.906,44.436876,8.884017,64.12,0.0,0.0,-2.04
1759417452.006,44.436876,8.884017,64.4,0.0,0.0,-1.94
1759417452.106,44.436876,8.884017,64.67,0.0,0.0,-1.84
1759417452.206,44.436876,8.884017,64.95,0.0,0.0,-1.74
1759417452.306,44.436876,8.884017,65.22,0.0,0.0,-1.64
1759417452.406,44.436876,8.884017,65.49,0.0,0.0,-1.54
1759417452.506,44.436876,8.884017,65.77,0.0,0.0,-1.43
1759417452.606,44.436876,8.884017,66.04,0.0,0.0,-1.33
1759417452.706,44.436876,8.884017,66.32,0.0,0.0,-1.23
1759417452.806,44.436876,8.884017,66.52,0.0,0.0,-1.16
1759417452.906,44.436876,8.884017,66.68,0.0,0.0,-1.1
1759417453.006,44.436876,8.884017,66.85,0.0,0.0,-1.04
1759417453.106,44.436876,8.884017,67.02,0.0,0.0,-0.98
1759417453.206,44.436876,8.884017,67.19,0.0,0.0,-0.92
1759417453.306,44.436876,8.884017,67.35,0.0,0.0,-0.86
1759417453.406,44.436876,8.884017,67.52,0.0,0.0,-0.8
1759417453.506,44.436876,8.884017,67.69,0.0,0.0,-0.74
1759417453.606,44.436876,8.884017,67.86,0.0,0.0,-0.69
1759417453.706,44.436876,8.884017,68.02,0.0,0.0,-0.63
1759417453.806,44.436876,8.884017,68.14,0.0,0.0,-0.59
1759417453.906,44.436876,8.884017,68.22,0.0,0.0,-0.57
1759417454.006,44.436876,8.884017,68.3,0.0,0.0,-0.55
1759417454.106,44.436876,8.884017,68.38,0.0,0.0,-0.53
1759417454.206,44.436876,8.884017,68.46,0.0,0.0,-0.51
1759417454.306,44.436876,8.884017,68.54,0.0,0.0,-0.49
1759417454.406,44.436876,8.884017,68.62,0.0,0.0,-0.47
1759417454.506,44.436876,8.884017,68.7,0.0,0.0,-0.45
1759417454.606,44.436876,8.884017,68.78,0.0,0.0,-0.43
1759417454.706,44.436876,8.884017,68.86,0.0,0.0,-0.41
1759417454.806,44.436876,8.884017,68.92,0.0,-0.08,-0.39
1759417454.906,44.436876,8.884017,68.95,0.0,-0.24,-0.37
1759417455.006,44.436876,8.884017,68.98,0.0,-0.39,-0.35
1759417455.106,44.436876,8.884017,69.01,0.0,-0.54,-0.33
1759417455.206,44.436876,8.884017,69.04,0.0,-0.69,-0.31
1759417455.306,44.436876,8.884017,69.07,0.0,-0.84,-0.29
1759417455.406,44.436876,8.884017,69.1,0.0,-0.99,-0.27
1759417455.506,44.436876,8.884017,69.13,0.0,-1.15,-0.25
1759417455.606,44.436876,8.884017,69.16,0.0,-1.3,-0.23
1759417455.706,44.436876,8.884017,69.19,0.0,-1.45,-0.21
1759417455.806,44.436876,8.884017,69.22,0.0,-1.68,-0.19
1759417455.906,44.436876,8.884016,69.25,0.0,-1.96,-0.17
1759417456.006,44.436876,8.884016,69.28,0.0,-2.24,-0.15
1759417456.106,44.436876,8.884016,69.31,0.0,-2.51,-0.13
1759417456.206,44.436876,8.884015,69.34,0.0,-2.79,-0.11
1759417456.306,44.436876,8.884015,69.37,0.0,-3.07,-0.09
1759417456.406,44.436876,8.884015,69.4,0.0,-3.34,-0.07
1759417456.506,44.436876,8.884015,69.43,0.0,-3.62,-0.05
1759417456.606,44.436876,8.884014,69.46,0.0,-3.9,-0.03
1759417456.706,44.436876,8.884014,69.49,0.0,-4.18,-0.01
1759417456.806,44.436876,8.884012,69.5,0.02,-4.36,-0.01
1759417456.906,44.436876,8.884009,69.5,0.05,-4.46,-0.02
1759417457.006,44.436876,8.884005,69.5,0.08,-4.56,-0.03
1759417457.106,44.436876,8.884002,69.5,0.11,-4.66,-0.04
1759417457.206,44.436876,8.883999,69.5,0.14,-4.76,-0.05
1759417457.306,44.436876,8.883995,69.5,0.17,-4.86,-0.06
1759417457.406,44.436875,8.883992,69.5,0.2,-4.96,-0.07
1759417457.506,44.436875,8.883989,69.5,0.23,-5.06,-0.08
1759417457.606,44.436875,8.883985,69.5,0.26,-5.17,-0.09
1759417457.706,44.436875,8.883982,69.5,0.29,-5.27,-0.1
1759417457.806,44.436875,8.883976,69.5,0.3,-5.25,-0.1
1759417457.906,44.436875,8.883969,69.5,0.3,-5.18,-0.1
1759417458.006,44.436875,8.883962,69.5,0.3,-5.11,-0.1
1759417458.106,44.436875,8.883956,69.5,0.3,-5.04,-0.1
1759417458.206,44.436876,8.883949,69.5,0.3,-4.97,-0.1
1759417458.306,44.436876,8.883942,69.5,0.3,-4.9,-0.1
1759417458.406,44.436876,8.883935,69.5,0.3,-4.83,-0.1
1759417458.506,44.436876,8.883928,69.5,0.3,-4.76,-0.1
1759417458.606,44.436876,8.883921,69.5,0.3,-4.69,-0.1
1759417458.706,44.436876,8.883914,69.5,0.3,-4.62,-0.1
1759417458.806,44.436876,8.883908,69.51,0.29,-4.59,-0.09
1759417458.906,44.436877,8.883902,69.52,0.28,-4.58,-0.08
1759417459.006,44.436877,8.883895,69.53,0.27,-4.57,-0.07
1759417459.106,44.436877,8.883889,69.54,0.26,-4.56,-0.06
1759417459.206,44.436878,8.883883,69.55,0.25,-4.55,-0.05
1759417459.306,44.436878,8.883876,69.56,0.24,-4.54,-0.04
1759417459.406,44.436878,8.88387,69.57,0.23,-4.53,-0.03
1759417459.506,44.436879,8.883864,69.58,0.22,-4.52,-0.02
1759417459.606,44.436879,8.883857,69.59,0.21,-4.51,-0.01
1759417459.706,44.43688,8.883851,69.6,0.2,-4.5,-0.0
1759417459.806,44.43688,8.883845,69.61,0.19,-4.52,0.01
1759417459.906,44.43688,8.88384,69.62,0.18,-4.56,0.02
1759417460.006,44.43688,8.883834,69.63,0.17,-4.6,0.03
1759417460.106,44.436881,8.883829,69.64,0.16,-4.64,0.04
1759417460.206,44.436881,8.883823,69.65,0.15,-4.68,0.05
1759417460.306,44.436881,8.883817,69.66,0.14,-4.72,0.06
1759417460.406,44.436881,8.883812,69.67,0.13,-4.77,0.07
1759417460.506,44.436882,8.883806,69.68,0.12,-4.81,0.08
1759417460.606,44.436882,8.883801,69.69,0.11,-4.85,0.09
1759417460.706,44.436882,8.883795,69.7,0.1,-4.89,0.1
1759417460.806,44.436882,8.88379,69.7,0.1,-4.91,0.09
1759417460.906,44.436883,8.883784,69.7,0.1,-4.92,0.08
1759417461.006,44.436883,8.883778,69.7,0.1,-4.93,0.07
1759417461.106,44.436883,8.883773,69.7,0.1,-4.94,0.06
1759417461.206,44.436883,8.883767,69.7,0.1,-4.95,0.05
1759417461.306,44.436883,8.883761,69.7,0.1,-4.96,0.04
1759417461.406,44.436883,8.883756,69.7,0.1,-4.97,0.03
1759417461.506,44.436883,8.88375,69.7,0.1,-4.98,0.02
1759417461.606,44.436883,8.883744,69.7,0.1,-4.99,0.01
1759417461.706,44.436883,8.883739,69.7,0.1,-5.0,0.0
1759417461.806,44.436883,8.883733,69.69,0.11,-5.0,0.0
1759417461.906,44.436883,8.883727,69.68,0.12,-5.0,0.0
1759417462.006,44.436883,8.883721,69.67,0.13,-5.0,0.0
1759417462.106,44.436883,8.883714,69.66,0.14,-5.0,0.0
1759417462.206,44.436883,8.883708,69.65,0.15,-5.0,0.0
1759417462.306,44.436883,8.883702,69.64,0.16,-5.0,0.0
1759417462.406,44.436883,8.883696,69.63,0.17,-5.0,0.0
1759417462.506,44.436883,8.88369,69.62,0.18,-5.0,0.0
1759417462.606,44.436883,8.883684,69.61,0.19,-5.0,0.0
1759417462.706,44.436883,8.883678,69.6,0.2,-5.0,0.0
1759417462.806,44.436883,8.883672,69.6,0.2,-5.0,0.0
1759417462.906,44.436884,8.883665,69.6,0.2,-5.0,0.0
1759417463.006,44.436884,8.883659,69.6,0.2,-5.0,0.0
1759417463.106,44.436884,8.883652,69.6,0.2,-5.0,0.0
1759417463.206,44.436884,8.883646,69.6,0.2,-5.0,0.0
1759417463.306,44.436884,8.88364,69.6,0.2,-5.0,0.0
1759417463.406,44.436884,8.883633,69.6,0.2,-5.0,0.0
1759417463.506,44.436884,8.883627,69.6,0.2,-5.0,0.0
1759417463.606,44.436884,8.883621,69.6,0.2,-5.0,0.0
1759417463.706,44.436884,8.883614,69.6,0.2,-5.0,0.0
1759417463.806,44.436885,8.883608,69.6,0.2,-5.0,0.0
1759417463.906,44.436885,8.883602,69.6,0.2,-5.0,0.0
1759417464.006,44.436885,8.883595,69.6,0.2,-5.0,0.0
1759417464.106,44.436885,8.883589,69.6,0.2,-5.0,0.0
1759417464.206,44.436885,8.883583,69.6,0.2,-5.0,0.0
1759417464.306,44.436886,8.883577,69.6,0.2,-5.0,0.0
1759417464.406,44.436886,8.88357,69.6,0.2,-5.0,0.0
1759417464.506,44.436886,8.883564,69.6,0.2,-5.0,0.0
1759417464.606,44.436886,8.883558,69.6,0.2,-5.0,0.0
1759417464.706,44.436886,8.883552,69.6,0.2,-5.0,0.0
1759417464.806,44.436886,8.883545,69.6,0.19,-5.0,0.0
1759417464.906,44.436887,8.883539,69.6,0.18,-5.0,0.0
1759417465.006,44.436887,8.883533,69.6,0.17,-5.0,0.0
1759417465.106,44.436887,8.883526,69.6,0.16,-5.0,0.0
1759417465.206,44.436887,8.88352,69.6,0.15,-5.0,0.0
1759417465.306,44.436887,8.883514,69.6,0.14,-5.0,0.0
1759417465.406,44.436888,8.883507,69.6,0.13,-5.0,0.0
1759417465.506,44.436888,8.883501,69.6,0.12,-5.0,0.0
1759417465.606,44.436888,8.883494,69.6,0.11,-5.0,0.0
1759417465.706,44.436888,8.883488,69.6,0.1,-5.0,0.0
1759417465.806,44.436888,8.883482,69.6,0.11,-5.0,0.0
1759417465.906,44.436888,8.883475,69.6,0.12,-5.0,0.0
1759417466.006,44.436888,8.883469,69.6,0.13,-5.0,0.0
1759417466.106,44.436889,8.883463,69.6,0.14,-5.0,0.0
1759417466.206,44.436889,8.883456,69.6,0.15,-5.0,0.0
1759417466.306,44.436889,8.88345,69.6,0.16,-5.0,0.0
1759417466.406,44.436889,8.883444,69.6,0.17,-5.0,0.0
1759417466.506,44.436889,8.883437,69.6,0.18,-5.0,0.0
1759417466.606,44.436889,8.883431,69.6,0.19,-5.0,0.0
1759417466.706,44.436889,8.883425,69.6,0.2,-5.0,0.0
1759417466.806,44.436889,8.883418,69.6,0.2,-5.0,0.0
1759417466.906,44.43689,8.883412,69.6,0.2,-5.0,0.0
1759417467.006,44.43689,8.883406,69.6,0.2,-5.0,0.0
1759417467.106,44.43689,8.8834,69.6,0.2,-5.0,0.0
1759417467.206,44.43689,8.883393,69.6,0.2,-5.0,0.0
1759417467.306,44.43689,8.883387,69.6,0.2,-5.0,0.0
1759417467.406,44.43689,8.883381,69.6,0.2,-5.0,0.0
1759417467.506,44.43689,8.883375,69.6,0.2,-5.0,0.0
1759417467.606,44.43689,8.883369,69.6,0.2,-5.0,0.0
1759417467.706,44.436891,8.883362,69.6,0.2,-5.0,0.0
1759417467.806,44.436891,8.883356,69.6,0.2,-5.0,0.0
1759417467.906,44.436891,8.88335,69.6,0.2,-5.0,0.0
1759417468.006,44.436891,8.883343,69.6,0.2,-5.0,0.0
1759417468.106,44.436891,8.883337,69.6,0.2,-5.0,0.0
1759417468.206,44.436891,8.883331,69.6,0.2,-5.0,0.0
1759417468.306,44.436891,8.883324,69.6,0.2,-5.0,0.0
1759417468.406,44.436892,8.883318,69.6,0.2,-5.0,0.0
1759417468.506,44.436892,8.883312,69.6,0.2,-5.0,0.0
1759417468.606,44.436892,8.883305,69.6,0.2,-5.0,0.0
1759417468.706,44.436892,8.883299,69.6,0.2,-5.0,0.0
1759417468.806,44.436892,8.883293,69.6,0.2,-5.0,0.0
1759417468.906,44.436892,8.883286,69.6,0.2,-5.0,0.0
1759417469.006,44.436892,8.88328,69.6,0.2,-5.0,0.0
1759417469.106,44.436893,8.883274,69.6,0.2,-5.0,0.0
1759417469.206,44.436893,8.883267,69.6,0.2,-5.0,0.0
1759417469.306,44.436893,8.883261,69.6,0.2,-5.0,0.0
1759417469.406,44.436893,8.883254,69.6,0.2,-5.0,0.0
1759417469.506,44.436893,8.883248,69.6,0.2,-5.0,0.0
1759417469.606,44.436893,8.883242,69.6,0.2,-5.0,0.0
1759417469.706,44.436893,8.883235,69.6,0.2,-5.0,0.0
1759417469.806,44.436894,8.883229,69.6,0.2,-5.0,0.0
1759417469.906,44.436894,8.883223,69.6,0.2,-5.0,0.0
1759417470.006,44.436894,8.883217,69.6,0.2,-5.0,0.0
1759417470.106,44.436894,8.88321,69.6,0.2,-5.0,0.0
1759417470.206,44.436894,8.883204,69.6,0.2,-5.0,0.0
1759417470.306,44.436894,8.883198,69.6,0.2,-5.0,0.0
1759417470.406,44.436894,8.883192,69.6,0.2,-5.0,0.0
1759417470.506,44.436895,8.883185,69.6,0.2,-5.0,0.0
1759417470.606,44.436895,8.883179,69.6,0.2,-5.0,0.0
1759417470.706,44.436895,8.883173,69.6,0.2,-5.0,0.0
1759417470.806,44.436895,8.883167,69.6,0.2,-5.0,0.0
1759417470.906,44.436895,8.88316,69.6,0.2,-5.0,0.0
1759417471.006,44.436895,8.883154,69.6,0.2,-5.0,0.0
1759417471.106,44.436895,8.883148,69.6,0.2,-5.0,0.0
1759417471.206,44.436896,8.883141,69.6,0.2,-5.0,0.0
1759417471.306,44.436896,8.883135,69.6,0.2,-5.0,0.0
1759417471.406,44.436896,8.883129,69.6,0.2,-5.0,0.0
1759417471.506,44.436896,8.883122,69.6,0.2,-5.0,0.0
1759417471.606,44.436896,8.883116,69.6,0.2,-5.0,0.0
1759417471.706,44.436896,8.88311,69.6,0.2,-5.0,0.0
1759417471.806,44.436896,8.883103,69.6,0.2,-5.0,0.0
1759417471.906,44.436896,8.883097,69.6,0.2,-5.0,0.0
1759417472.006,44.436897,8.883091,69.6,0.2,-5.0,0.0
1759417472.106,44.436897,8.883085,69.6,0.2,-5.0,0.0
1759417472.206,44.436897,8.883079,69.6,0.2,-5.0,0.0
1759417472.306,44.436897,8.883073,69.6,0.2,-5.0,0.0
